x,y,z
-1.204240891775678196e-01,3.498747695959020243e-02,-1.828412161013865667e-01
-1.210878805491146376e-01,3.410173140606792552e-02,-1.838032105968723795e-01
-1.216930445999315352e-01,3.330379792219689827e-02,-1.848307032729928079e-01
-1.224534589555031500e-01,3.249945136169524185e-02,-1.857404504241480236e-01
-1.232501312652591469e-01,3.157210451502573401e-02,-1.866830979197893481e-01
-1.240675854567340891e-01,3.059529832956103812e-02,-1.876259044349605498e-01
-1.246752768981547882e-01,2.965803236377700935e-02,-1.885629205340078607e-01
-1.251812908045431549e-01,2.868710563217030662e-02,-1.895018388776495144e-01
-1.258841574898967308e-01,2.775578982342891132e-02,-1.903817938373561502e-01
-1.268541506417021902e-01,2.677222017012065303e-02,-1.911500681158999626e-01
-1.275813474402124892e-01,2.575634288905442881e-02,-1.919795094056628570e-01
-1.284100820065585125e-01,2.478778861019131918e-02,-1.926572709310410969e-01
-1.293008451126465563e-01,2.379546241641256055e-02,-1.933927500015437673e-01
-1.300158026323504079e-01,2.265112854467427050e-02,-1.941853081829353067e-01
-1.308047470352603492e-01,2.154465062974258993e-02,-1.949091721797898136e-01
-1.316501098648935053e-01,2.045600222907323351e-02,-1.954817290040262168e-01
-1.324065248091148561e-01,1.940841908204143929e-02,-1.961940537816752039e-01
-1.329812796950016196e-01,1.825819794778743566e-02,-1.969930175963210128e-01
-1.336249712157090985e-01,1.698058926561435422e-02,-1.976277139981375830e-01
-1.343212179720770783e-01,1.581168120716031078e-02,-1.982380722250362826e-01
-1.350221110885008180e-01,1.467158432610565777e-02,-1.989131702701365800e-01
-1.357669058211734558e-01,1.351636282284301993e-02,-1.995496011696104854e-01
-1.364732215327063014e-01,1.231039934635985711e-02,-2.001834361326192691e-01
-1.371493472818905990e-01,1.102438330557659052e-02,-2.006926621313024073e-01
-1.381264683676675653e-01,9.831286845303266464e-03,-2.010311248781434246e-01
-1.391307091437151700e-01,8.585285859680047427e-03,-2.013816520435788016e-01
-1.398736171826761576e-01,7.336162197442652744e-03,-2.019412990226851778e-01
-1.407996797148657886e-01,5.998660170365488487e-03,-2.023373587306135091e-01
-1.416736251954779369e-01,4.645824289501609972e-03,-2.026633575557124645e-01
-1.423996417330405939e-01,3.258959426081509125e-03,-2.030080024143494644e-01
-1.430465175934169664e-01,1.932813173370517834e-03,-2.033780596187297618e-01
-1.438761160872196743e-01,5.060676053192936230e-04,-2.036841600578637446e-01
-1.445666341383582409e-01,-9.417906959958144419e-04,-2.041473868464050712e-01
-1.451582858009332622e-01,-2.351851837092355790e-03,-2.046565131609355548e-01
-1.458711469730772370e-01,-3.777175185121828260e-03,-2.049949571383407054e-01
-1.466674952844925217e-01,-5.269796031479090370e-03,-2.052150968770986295e-01
-1.473488097705442645e-01,-6.676240629435115093e-03,-2.054447081529362229e-01
-1.481967827495658807e-01,-8.117869718656522959e-03,-2.056755928978682701e-01
-1.488110166516669053e-01,-9.640009137386884586e-03,-2.059697828074598114e-01
-1.494726544461955631e-01,-1.119057098968573305e-02,-2.061560388201016114e-01
-1.503334449263962758e-01,-1.262083087423077066e-02,-2.061725573481275331e-01
-1.510309601483786901e-01,-1.425583816987335828e-02,-2.063734053297220095e-01
-1.516765419814650739e-01,-1.578203555061724606e-02,-2.064495632919338408e-01
-1.525607542482294576e-01,-1.738729216153961366e-02,-2.063966680962443512e-01
-1.532507420505414553e-01,-1.897651950243067764e-02,-2.065842892140486997e-01
-1.537047250301381007e-01,-2.051919031134902260e-02,-2.068878973480823558e-01
-1.543740685673802848e-01,-2.216376655850543775e-02,-2.070387006670182384e-01
-1.551737969848763776e-01,-2.367028786357477932e-02,-2.071495930626248705e-01
-1.557892733420414566e-01,-2.515606501250816640e-02,-2.074035035535040372e-01
-1.564667582179736227e-01,-2.660039921602125323e-02,-2.075056963143010191e-01
-1.572682223534844215e-01,-2.815218088213361503e-02,-2.076184291148942818e-01
-1.580125885058042967e-01,-2.957513435873243557e-02,-2.078505578091902339e-01
-1.586521649892995156e-01,-3.097407714367500509e-02,-2.081045319136457239e-01
-1.594316074165540997e-01,-3.247328325592929721e-02,-2.083089572941950185e-01
-1.600608099653337835e-01,-3.395745502389674320e-02,-2.084996696623689638e-01
-1.607564642290663093e-01,-3.540057644841526630e-02,-2.086993278942987085e-01
-1.613657379624877097e-01,-3.700739229232924421e-02,-2.087916574857034691e-01
-1.619959076000943021e-01,-3.857427420627684844e-02,-2.089312262321759428e-01
-1.627537168242990107e-01,-4.008011891568491469e-02,-2.090576873071619823e-01
-1.634620772171154202e-01,-4.161478004914259676e-02,-2.092732556350099526e-01
-1.639380274285083261e-01,-4.304629120237096762e-02,-2.095215612629171553e-01
-1.647023033240183620e-01,-4.455897379703083194e-02,-2.095700179471788049e-01
-1.652619637698817812e-01,-4.607430960714248291e-02,-2.098202640616961823e-01
-1.657662058029106822e-01,-4.769254064709999019e-02,-2.100540101191916975e-01
-1.664020706626268553e-01,-4.928451832273411659e-02,-2.101188399232502557e-01
-1.669064891065175082e-01,-5.093076707235416611e-02,-2.102797373486466614e-01
-1.673908864704275468e-01,-5.249622858369645817e-02,-2.105235779655384165e-01
-1.678462444379485996e-01,-5.413574595139175605e-02,-2.106575362889415437e-01
-1.684344755989531373e-01,-5.576188229119510842e-02,-2.108004258650836849e-01
-1.687848177033716146e-01,-5.726240467758708652e-02,-2.111506109196244763e-01
-1.692116006602132905e-01,-5.875256284167024168e-02,-2.113393456649667324e-01
-1.698824822562144399e-01,-6.040267763689660674e-02,-2.113425696694817002e-01
-1.705154673139036015e-01,-6.195814519304659873e-02,-2.113332133788679290e-01
-1.712712634913917675e-01,-6.355987344664798533e-02,-2.112611396620079074e-01
-1.718771055312058316e-01,-6.512082474058539239e-02,-2.113016786453683071e-01
-1.724466664911918912e-01,-6.667375835028360731e-02,-2.113566331947101251e-01
-1.730885478070168793e-01,-6.810900787421919622e-02,-2.114725100036784211e-01
-1.736912544066314679e-01,-6.974522871986094108e-02,-2.114733653631797605e-01
-1.742261842036989528e-01,-7.132341262029390228e-02,-2.115310478479034140e-01
-1.748408118112967924e-01,-7.284374852128910893e-02,-2.116055729220681914e-01
-1.752798299389446979e-01,-7.442031117276209917e-02,-2.118144260895141462e-01
-1.757436140145581249e-01,-7.598297329872399919e-02,-2.119099832211633894e-01
-1.762973111646878310e-01,-7.753139207038278746e-02,-2.120056401912747135e-01
-1.769812307685401098e-01,-7.912653467272784402e-02,-2.120727397515910495e-01
-1.775294511906820305e-01,-8.063195071071843634e-02,-2.120903407711376143e-01
-1.781995719992591209e-01,-8.214472411943679608e-02,-2.121705947740107900e-01
-1.787997287438317096e-01,-8.355979150718256809e-02,-2.123299120076671820e-01
-1.794647281035980368e-01,-8.510958170861732119e-02,-2.124227179765143803e-01
-1.800817784320228321e-01,-8.668515501691759217e-02,-2.124681123121980042e-01
-1.808387850202516356e-01,-8.817921280322321698e-02,-2.124863977768880197e-01
-1.813252920873532625e-01,-8.978558840730593849e-02,-2.126071627719021140e-01
-1.817522033958772210e-01,-9.129575262213934783e-02,-2.128199008491941935e-01
-1.822733411489274036e-01,-9.295317857572177322e-02,-2.129073482444563126e-01
-1.827117740146250169e-01,-9.445919841399413874e-02,-2.131371585149304526e-01
-1.830855090201464752e-01,-9.599603513667170906e-02,-2.132537002430565376e-01
-1.836665297362285454e-01,-9.760108520290339262e-02,-2.133514943028296529e-01
-1.841125535704712379e-01,-9.904854385827815966e-02,-2.135731201989115313e-01
-1.845767992510956024e-01,-1.005104755732499355e-01,-2.137466719924247804e-01
-1.851095597158776140e-01,-1.021291147845308500e-01,-2.138169566240293584e-01
-1.857393916972568948e-01,-1.037472418983531042e-01,-2.137832194549210973e-01
-1.862725826109517535e-01,-1.052682550980312270e-01,-2.138008611873386255e-01
-1.868978745830535138e-01,-1.069425241498986323e-01,-2.137437240599431576e-01
-1.874830733044115516e-01,-1.086517596299349520e-01,-2.137620414275742953e-01
-1.880308923811714883e-01,-1.102327709859584615e-01,-2.138107697844242872e-01
-1.885531947922060581e-01,-1.119679654542284353e-01,-2.138247124595575033e-01
-1.891802450036095817e-01,-1.135946986076498688e-01,-2.138190542208341649e-01
-1.896995293180392395e-01,-1.151890040197444676e-01,-2.139558870640847488e-01
-1.902113592779710594e-01,-1.168370641878170857e-01,-2.140638778386725616e-01
-1.906817914896414279e-01,-1.185145009899705726e-01,-2.141070867355315821e-01
-1.911627521458903467e-01,-1.202884934449989784e-01,-2.141975252330065860e-01
-1.917225698284484303e-01,-1.220797043804182080e-01,-2.142168399124915468e-01
-1.921912602092155642e-01,-1.237245099795422631e-01,-2.143258859633046520e-01
-1.928463308320198522e-01,-1.255429384340702170e-01,-2.143131349959520870e-01
-1.934134915136277444e-01,-1.272428486606935194e-01,-2.144285544359390283e-01
-1.940613260317976541e-01,-1.290141110059507823e-01,-2.143505035091453348e-01
-1.945909545305927191e-01,-1.307073469799595045e-01,-2.144978329410114071e-01
-1.953087057743648214e-01,-1.323421282963534451e-01,-2.144848037705483768e-01
-1.960210533485043927e-01,-1.340921454596148421e-01,-2.144319135427702194e-01
-1.965563827411688780e-01,-1.358313878205600900e-01,-2.144892746323045218e-01
-1.972548990650305756e-01,-1.375424840510141578e-01,-2.144821667777927210e-01
-1.978601027637337251e-01,-1.393728609992494483e-01,-2.144553311429932829e-01
-1.984782243221338560e-01,-1.411810963172017153e-01,-2.145154615570680212e-01
-1.991075669702488948e-01,-1.429155214138732588e-01,-2.144996001782360495e-01
-1.997243880884299050e-01,-1.448154439883912459e-01,-2.143653584551416802e-01
-2.002739188915731439e-01,-1.467234527133660094e-01,-2.144630347800196846e-01
-2.008600495235018379e-01,-1.484761189224225730e-01,-2.144876775848730543e-01
-2.014550892332853116e-01,-1.503276463484563563e-01,-2.144773691812733307e-01
-2.019109426028135590e-01,-1.521543516538663154e-01,-2.145182131542780757e-01
-2.024275647672779121e-01,-1.538581781659144609e-01,-2.145775634061072024e-01
-2.028968117675399307e-01,-1.556635359847823863e-01,-2.146833018406311688e-01
-2.034638973891478853e-01,-1.574493403878207132e-01,-2.146306271421805634e-01
-2.039985039394060506e-01,-1.592171979906353285e-01,-2.145687165916790595e-01
-2.044729238344338840e-01,-1.610443665246767408e-01,-2.146002887330933084e-01
-2.049421781107609863e-01,-1.627973447430441367e-01,-2.145235993879094083e-01
-2.055467091093486354e-01,-1.645147601845770580e-01,-2.145192957902406772e-01
-2.059606586622728663e-01,-1.661856771896159102e-01,-2.146842801707782855e-01
-2.065447676714747272e-01,-1.678694069054901816e-01,-2.145566872058449481e-01
-2.070562555147041905e-01,-1.695728850755741646e-01,-2.146186268705828348e-01
-2.074249272906636410e-01,-1.712625366335042698e-01,-2.147699901987019933e-01
-2.078495408955254309e-01,-1.729476641980491336e-01,-2.147199065633651760e-01
-2.082799316222416763e-01,-1.746350299748095636e-01,-2.147824630711391569e-01
-2.087016173958387566e-01,-1.762397714463962983e-01,-2.148599573684080721e-01
-2.091236478257784692e-01,-1.778625888625535167e-01,-2.148632536899882373e-01
-2.095350629881814197e-01,-1.795652424977304817e-01,-2.149248109302041021e-01
-2.097647475088601499e-01,-1.811873034973200958e-01,-2.151114637451253808e-01
-2.102471680779105512e-01,-1.828549471915028035e-01,-2.150760616605109921e-01
-2.104969418103531109e-01,-1.844748061343643442e-01,-2.152077282056697460e-01
-2.108556590938115427e-01,-1.860639456750403098e-01,-2.152913171323605213e-01
-2.110969437036774865e-01,-1.877004576058522445e-01,-2.154514726009094661e-01
-2.114696423221482102e-01,-1.892965723133616662e-01,-2.154692733350126177e-01
-2.116306748333382504e-01,-1.908289080151951977e-01,-2.156448212253163910e-01
-2.120474325431661033e-01,-1.922059466888112467e-01,-2.156776816135979047e-01
-2.123642475905516136e-01,-1.936774948185239764e-01,-2.156593042429326978e-01
-2.126864795894709559e-01,-1.951585613567682898e-01,-2.156256100060277847e-01
-2.128574971804955140e-01,-1.964677661446358470e-01,-2.157135972916171540e-01
-2.131881107231315409e-01,-1.978046317996717263e-01,-2.156690766837502105e-01
-2.135095394219290177e-01,-1.992448515021746913e-01,-2.156375693835312357e-01
-2.138357576882084499e-01,-2.006245685255185207e-01,-2.156178911176908353e-01
-2.141511898371322165e-01,-2.018560301389537570e-01,-2.156018088898471463e-01
-2.143775240347648436e-01,-2.032720638854312312e-01,-2.155337376364064028e-01
-2.145663081501816283e-01,-2.046057150817501280e-01,-2.155381050884305205e-01
-2.148974044020279250e-01,-2.059073120556095815e-01,-2.155139292927756578e-01
-2.151078175656475633e-01,-2.071038333289125233e-01,-2.155214132594303333e-01
-2.154389842525137322e-01,-2.084525665102958114e-01,-2.153959052178583133e-01
-2.157264230249452130e-01,-2.096645089570285392e-01,-2.153705071676332017e-01
-2.159003970586956811e-01,-2.108958909354114453e-01,-2.153778219718181786e-01
-2.162420587278380268e-01,-2.120841292643413367e-01,-2.153359445808478156e-01
-2.166771301937920335e-01,-2.134551805193076190e-01,-2.152131537415333251e-01
-2.170225714341941781e-01,-2.147710786255316306e-01,-2.151328600607446684e-01
-2.173820428192310139e-01,-2.161013508678663597e-01,-2.150489659846754609e-01
-2.177199119996873211e-01,-2.173407575920033863e-01,-2.150025298420618347e-01
-2.179864404188031068e-01,-2.187752590964046617e-01,-2.150069002762506065e-01
-2.181887503470125167e-01,-2.201984723956086909e-01,-2.149810612906710994e-01
-2.183716656920550170e-01,-2.213969404364907745e-01,-2.150197862012186156e-01
-2.187601704612267550e-01,-2.226894880225750994e-01,-2.149023095535023409e-01
-2.191763893886008452e-01,-2.240946649559755754e-01,-2.148408362047815323e-01
-2.196155857059525762e-01,-2.253067947429538420e-01,-2.147740764652464329e-01
-2.199188455750947235e-01,-2.265582650834367384e-01,-2.148296317567090219e-01
-2.202243299405798327e-01,-2.279808374175668617e-01,-2.147456505782079084e-01
-2.205681806783535981e-01,-2.292950286475798349e-01,-2.147006112684653190e-01
-2.208067292757432964e-01,-2.306773036048851977e-01,-2.147517149025997552e-01
-2.210299519217056030e-01,-2.321597713162945609e-01,-2.146718837628869003e-01
-2.213669162138993118e-01,-2.335627666351073883e-01,-2.145678456674170176e-01
-2.217805244801517861e-01,-2.348371755051469889e-01,-2.146292206253365420e-01
-2.222564412722619620e-01,-2.361342791297413313e-01,-2.146241685404703670e-01
-2.224016145044884762e-01,-2.374949066808759723e-01,-2.145896585932347556e-01
-2.229080394177387903e-01,-2.389295901869816219e-01,-2.144094679815560789e-01
-2.230552665206849139e-01,-2.401939131027814311e-01,-2.144477074510617032e-01
-2.233391325529458515e-01,-2.414478089423956475e-01,-2.144549779052882521e-01
-2.236517649427009480e-01,-2.428998611473653368e-01,-2.141727172948979796e-01
-2.239161437445611469e-01,-2.441415921205160600e-01,-2.141283879787782840e-01
-2.241684901625968229e-01,-2.454141361110470654e-01,-2.141692847145095779e-01
-2.246668624198214226e-01,-2.467129834643015385e-01,-2.140614055745695687e-01
-2.249562785543412491e-01,-2.481684129158789331e-01,-2.138178699435165087e-01
-2.252672342409428596e-01,-2.494864952722321561e-01,-2.137192388749781791e-01
-2.254614335193416697e-01,-2.508048215888702415e-01,-2.137509507153420307e-01
-2.256483962709225910e-01,-2.520027945231139710e-01,-2.137837730591443386e-01
-2.259965348771003080e-01,-2.534412264279798932e-01,-2.135615560913430855e-01
-2.261384585305927231e-01,-2.547211712577501230e-01,-2.136099339730223867e-01
-2.264108662631525992e-01,-2.559739487742280217e-01,-2.135550597202438838e-01
-2.267287263306748124e-01,-2.572215169816968738e-01,-2.134419203287299116e-01
-2.268348013031174504e-01,-2.584919236968880596e-01,-2.134665384607312699e-01
-2.271085046570857080e-01,-2.597801638320395567e-01,-2.134485265329997827e-01
-2.275355245139527027e-01,-2.611539574076102155e-01,-2.133124065162535499e-01
-2.277229335077608496e-01,-2.624823530727606324e-01,-2.133206437198971461e-01
-2.279170524696561562e-01,-2.638258157226748835e-01,-2.133706148926416135e-01
-2.281431918908287115e-01,-2.651872915299601785e-01,-2.134003630708532218e-01
-2.285612895064189631e-01,-2.664539537393463831e-01,-2.134518889967671751e-01
-2.286688875960219969e-01,-2.676862237357128804e-01,-2.136663769958220271e-01
-2.288173684293283716e-01,-2.689014284013495071e-01,-2.138835671588898146e-01
-2.289761909839132525e-01,-2.700860191141662425e-01,-2.140816257608458284e-01
-2.291834866557041495e-01,-2.713576523005522545e-01,-2.143504604436489991e-01
-2.293113400523710266e-01,-2.725966831131997892e-01,-2.146775859110144902e-01
-2.295612162748890683e-01,-2.739238164179793045e-01,-2.147994094615490457e-01
-2.297637917256871165e-01,-2.751315869320007379e-01,-2.150226411463383169e-01
-2.300200014324695896e-01,-2.764053448857212714e-01,-2.152512219956138895e-01
-2.304000658957656156e-01,-2.776870486584108177e-01,-2.154419502031624523e-01
-2.307523325087815214e-01,-2.791720677999389166e-01,-2.154300006181234795e-01
-2.308383743898408946e-01,-2.805922053105191494e-01,-2.156648887223776290e-01
-2.310921489863419498e-01,-2.819384193310882636e-01,-2.158704983622163620e-01
-2.312828892477412079e-01,-2.834374534212162344e-01,-2.159199355491722427e-01
-2.315535744968140741e-01,-2.847860827044978449e-01,-2.160776553634079777e-01
-2.317323925571040388e-01,-2.860491182285444522e-01,-2.163614685896363687e-01
-2.320081217467015455e-01,-2.873403866099008552e-01,-2.165580164530505891e-01
-2.323644216578752419e-01,-2.886730775862619836e-01,-2.166897779288458892e-01
-2.325128340298088792e-01,-2.897863084458158212e-01,-2.169156720080505918e-01
-2.328815480252984793e-01,-2.909890323151519964e-01,-2.170795779287059968e-01
-2.332259138421254874e-01,-2.922263064301215407e-01,-2.173391123035382788e-01
-2.334918314547505536e-01,-2.935448009766234434e-01,-2.174085794496816992e-01
-2.337156767464509954e-01,-2.948253332933558624e-01,-2.175445281857411317e-01
-2.339911059542612026e-01,-2.960954820199148130e-01,-2.176866410929224893e-01
-2.343463959104749028e-01,-2.974552499288342644e-01,-2.178915234905147991e-01
-2.346011255495200065e-01,-2.987450628856906376e-01,-2.180297381816682367e-01
-2.348237104198969138e-01,-3.000032708660622105e-01,-2.181683685803909867e-01
-2.351420514740016898e-01,-3.013400898936530736e-01,-2.182836290160741488e-01
-2.353490370649153340e-01,-3.026174725176193347e-01,-2.184597434821867468e-01
-2.357804332516940660e-01,-3.039824529776157802e-01,-2.184427382894506831e-01
-2.359746863449656007e-01,-3.052805045476043033e-01,-2.185608896838516502e-01
-2.362305446089556504e-01,-3.065785830882825080e-01,-2.186975904443741181e-01
-2.365366403804425866e-01,-3.078814135314055789e-01,-2.188550400642917670e-01
-2.367606307461779802e-01,-3.091535845315282471e-01,-2.189439819841597912e-01
-2.371583037997587740e-01,-3.104860158528559011e-01,-2.189621374819236410e-01
-2.373766398286543677e-01,-3.117992511537019396e-01,-2.190298613749172840e-01
-2.374977854798056009e-01,-3.130297867286512825e-01,-2.191920146262943125e-01
-2.378293207552166222e-01,-3.143808408187966363e-01,-2.192962328353540713e-01
-2.380002014068471894e-01,-3.155989798850153405e-01,-2.194430313018172207e-01
-2.383146824799406427e-01,-3.168694296432449931e-01,-2.195371680758330946e-01
-2.384034257390975076e-01,-3.181513197232987422e-01,-2.197723147682752731e-01
-2.387157673020531834e-01,-3.193439121156815275e-01,-2.198484433689271433e-01
-2.390248336519149031e-01,-3.206085401445876726e-01,-2.198886931473506834e-01
-2.392582807287487734e-01,-3.218203536115566421e-01,-2.200232334184589467e-01
-2.394263415034622589e-01,-3.229352430000388963e-01,-2.202541445607975878e-01
-2.396802431130652389e-01,-3.241356478006362507e-01,-2.203831426083016354e-01
-2.398518936420404035e-01,-3.254048119945078255e-01,-2.205303065092071579e-01
-2.401572365583290458e-01,-3.265895816785703842e-01,-2.206290769856408540e-01
-2.401949819241936401e-01,-3.277133914988734076e-01,-2.208817333477207379e-01
-2.401951156755648409e-01,-3.287463328084240799e-01,-2.210817935808450374e-01
-2.404471597524467374e-01,-3.299030092589738117e-01,-2.210980622727407308e-01
-2.405548694188883729e-01,-3.310504163256657306e-01,-2.212495306621677649e-01
-2.408178014983605175e-01,-3.321281533714496859e-01,-2.212875056274556662e-01
-2.408677545294493627e-01,-3.331850628409131487e-01,-2.214867760048157830e-01
-2.409617621335505278e-01,-3.341923739242069202e-01,-2.216573556537975997e-01
-2.411918831814434672e-01,-3.351854890048774904e-01,-2.217469226118872483e-01
-2.413796094923470470e-01,-3.361312431730620331e-01,-2.217867711340385239e-01
-2.415534417262331091e-01,-3.371069118369680040e-01,-2.218733752749127708e-01
-2.416125907677397211e-01,-3.380656208329079759e-01,-2.220326083989178911e-01
-2.416960453414165877e-01,-3.389961869383206206e-01,-2.221401006002473311e-01
-2.418865689217085668e-01,-3.400246577806766424e-01,-2.221415045346867012e-01
-2.419633867667885796e-01,-3.410423731143933934e-01,-2.222898279540098387e-01
-2.421551548998954750e-01,-3.420065966638272115e-01,-2.222942221235455207e-01
-2.421776353261460568e-01,-3.428772880988599225e-01,-2.224342939372231098e-01
-2.422083637272323675e-01,-3.438338473426786890e-01,-2.225093131097330701e-01
-2.423056130766191307e-01,-3.447689138663880271e-01,-2.225027656940657683e-01
-2.423065512411167743e-01,-3.456047359339028957e-01,-2.226115355668144280e-01
-2.424182156340315974e-01,-3.463423976842862628e-01,-2.227170039549713210e-01
-2.426177978650042033e-01,-3.471900525450530295e-01,-2.226636357559290402e-01
-2.428394768312335805e-01,-3.479221120644825915e-01,-2.227059320901956518e-01
-2.430247774682428030e-01,-3.486288061601969246e-01,-2.227736170814705596e-01
-2.432000480609421422e-01,-3.493458299688087521e-01,-2.227960179342180769e-01
-2.434055015870670857e-01,-3.499772215841518430e-01,-2.228457966425499148e-01
-2.435911981546016181e-01,-3.506097337130648639e-01,-2.228573337167640001e-01
-2.437496321554885048e-01,-3.512879640047525398e-01,-2.228872771133638964e-01
-2.440255301151011413e-01,-3.519494876072676859e-01,-2.228784581135318243e-01
-2.441734930385553448e-01,-3.525542534690683794e-01,-2.229129362112055313e-01
-2.442151683564079412e-01,-3.531306106071462891e-01,-2.229519173548673849e-01
-2.442847933245525516e-01,-3.536274675106580445e-01,-2.230338388771888336e-01
-2.443809011986521895e-01,-3.541767405444815053e-01,-2.231091335849210988e-01
-2.445641457151317977e-01,-3.547056976918962490e-01,-2.231688698226985956e-01
-2.448228258763252008e-01,-3.551886648219841347e-01,-2.232102513421468648e-01
-2.449904955484602520e-01,-3.556094002992482017e-01,-2.232583081740960040e-01
-2.451472935421907251e-01,-3.560003293169424210e-01,-2.232805733342741739e-01
-2.452921016937165133e-01,-3.563506179374770766e-01,-2.233270256414153498e-01
-2.454360722524984717e-01,-3.567003506097296550e-01,-2.233695188155458700e-01
-2.455862571820051632e-01,-3.570848820676184032e-01,-2.233861180971018767e-01
-2.457344147860700545e-01,-3.573568551324503573e-01,-2.235109720901776453e-01
-2.458037689678652105e-01,-3.576749348975959975e-01,-2.235499216081828500e-01
-2.464586863760177549e-01,-3.579390033197870635e-01,-2.233869094069157180e-01
-2.462955943419831706e-01,-3.582913434312695045e-01,-2.235733398653299842e-01
-2.463483716943982715e-01,-3.585310738636033334e-01,-2.236823772333410287e-01
-2.469132507465858772e-01,-3.587483408576081501e-01,-2.235388236927094707e-01
-2.471229207584145771e-01,-3.590051217433049557e-01,-2.234989622848451429e-01
-2.470411076181519561e-01,-3.592475683350908056e-01,-2.236507730720318776e-01
-2.471254864285473696e-01,-3.595014775197151180e-01,-2.236724057004245980e-01
-2.472059982425625635e-01,-3.597661452193347542e-01,-2.236593240699764340e-01
-2.472999416568674724e-01,-3.600354007631345055e-01,-2.236987901372709808e-01
-2.473898390866091646e-01,-3.603007387288740815e-01,-2.237235387126448594e-01
-2.474625120294165481e-01,-3.605678895751642243e-01,-2.237636071950179495e-01
-2.474693529262950165e-01,-3.608116518305761189e-01,-2.238046460338558863e-01
-2.475603464924627795e-01,-3.610074151431711953e-01,-2.238599400912858195e-01
-2.479060922903885689e-01,-3.611305802482158156e-01,-2.237904495857954423e-01
-2.477107619503124414e-01,-3.614293113400481317e-01,-2.239279323875827121e-01
-2.477155280377716928e-01,-3.616120494692153797e-01,-2.240083300167716451e-01
-2.477113076585218954e-01,-3.617182882212474637e-01,-2.240627568967464012e-01
-2.477897779407104428e-01,-3.618255811922778675e-01,-2.240727406861615367e-01
-2.478516816331642336e-01,-3.619269348166280209e-01,-2.240849794989054067e-01
-2.479349389171032203e-01,-3.620225945470085249e-01,-2.240792457525842829e-01
-2.480364804519664124e-01,-3.621161653239219347e-01,-2.240460706793705181e-01
-2.480987774816021951e-01,-3.622745553265244722e-01,-2.240045541112791472e-01
-2.481280028748396593e-01,-3.623508461328598940e-01,-2.240206149738801777e-01
-2.481154316879243815e-01,-3.624172464362879764e-01,-2.240153284863421190e-01
-2.480976148271910597e-01,-3.624939256505763097e-01,-2.240413678627236338e-01
-2.480798705396643489e-01,-3.625536851516652503e-01,-2.240533856197189089e-01
-2.480720544121948201e-01,-3.626101101287008688e-01,-2.240100481279157785e-01
-2.480280771563860842e-01,-3.626494267949018080e-01,-2.240151533864411515e-01
-2.480381365513030789e-01,-3.626559015346577097e-01,-2.239706632057160973e-01
-2.480250480785540779e-01,-3.626843662044611505e-01,-2.239293752070171395e-01
-2.480653501862125632e-01,-3.626941959071511845e-01,-2.238929949297485400e-01
-2.480821340992733215e-01,-3.627322843399065078e-01,-2.238406483684405035e-01
-2.480939876572281766e-01,-3.627523150839708221e-01,-2.237879260074486509e-01
-2.481479543500342277e-01,-3.627580913197671619e-01,-2.237575217614183043e-01
-2.482495871701347334e-01,-3.627339790002829800e-01,-2.237407719339804257e-01
-2.482734483281116566e-01,-3.627492665640854042e-01,-2.237060890719846651e-01
-2.483070065042300989e-01,-3.627181760008210687e-01,-2.237389551022866685e-01
-2.483775184810390613e-01,-3.626734841496430106e-01,-2.237636082537650395e-01
-2.484035113468044398e-01,-3.626554604558095973e-01,-2.237680507507310013e-01
-2.483728599858588959e-01,-3.626756545155246925e-01,-2.237973550949935164e-01
-2.483865512149940336e-01,-3.626584149389761591e-01,-2.238169632777034790e-01
-2.483566940341210283e-01,-3.626889287368956771e-01,-2.238359218906590120e-01
-2.482923891799571625e-01,-3.627377218276519044e-01,-2.238864405195346852e-01
-2.482640867686200514e-01,-3.627639846279650526e-01,-2.239163636114519240e-01
-2.482954761875653671e-01,-3.627916554743694788e-01,-2.239612328143666120e-01
-2.482627258658560154e-01,-3.628030218767825388e-01,-2.239790794138110941e-01
-2.483028282855410662e-01,-3.627799968098849859e-01,-2.240267949801516278e-01
-2.483183027039097546e-01,-3.627766268432174868e-01,-2.240535982790541059e-01
-2.483362072530799769e-01,-3.627455899252129412e-01,-2.240963369748117107e-01
-2.483521161764914997e-01,-3.627730055616477656e-01,-2.240884646446453521e-01
-2.483708570730224774e-01,-3.627559463478506330e-01,-2.241333237530442613e-01
-2.484084805543761432e-01,-3.627760249569415563e-01,-2.241436578085049536e-01
